file_name,label,nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_index_finger_x,left_index_finger_y,right_index_finger_x,right_index_finger_y,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z
frame_16776.jpg,0,0.58165,0.32814,0.76503,0.29974,0.39188,0.3322,0.98199,0.15013,0.14505,0.19102,100,100,100,100,100,100,100,100,0.60357,0.28511,-1.27612,0.61628,0.28065,-1.27598
frame_16794.jpg,0,0.55653,0.33501,0.77783,0.30435,0.38662,0.29828,0.97158,0.07696,0.16573,0.10442,100,100,100,100,100,100,100,100,0.58505,0.29417,-1.86495,0.60159,0.28813,-1.86453
frame_16812.jpg,0,0.5845,0.31537,0.79584,0.36957,0.39978,0.39471,0.9956,0.25639,0.13834,0.27943,0.75036,0.16277,0.43026,0.18965,100,100,100,100,0.61066,0.25959,-1.40042,0.6267,0.25441,-1.40008
frame_16830.jpg,0,0.31257,0.37711,0.68661,0.5257,0.26297,0.51181,0.91687,0.68676,0.07609,0.66036,0.73982,0.87918,0.2142,0.83678,0.65691,0.90268,0.29485,0.86377,0.34441,0.32094,-1.1905,0.35709,0.31972,-1.19007
frame_16848.jpg,0,0.47426,0.39695,0.69037,0.442,0.27586,0.44179,0.92463,0.63289,0.04875,0.59926,0.74563,0.86256,0.22239,0.80439,0.65964,0.87296,0.29942,0.82212,0.50237,0.33687,-1.66276,0.51839,0.33362,-1.6625
frame_16866.jpg,0,0.50787,0.36846,0.79787,0.50539,0.29175,0.39659,0.90894,0.91106,0.13645,0.63725,0.71611,0.74045,0.15352,0.80342,0.68125,0.6388,0.20202,0.83839,0.5552,0.32113,-1.23348,0.57479,0.31729,-1.23375
frame_16884.jpg,0,0.64004,0.39657,0.79991,0.53041,0.34197,0.40538,0.88454,0.92755,0.18066,0.7948,100,100,0.0533,0.86572,100,100,0.02809,0.81979,0.69677,0.35125,-1.87504,0.71461,0.35065,-1.87517
frame_16902.jpg,0,0.64762,0.41286,0.78673,0.5114,0.32957,0.43426,0.89476,0.92038,0.2484,0.7755,0.89553,0.94115,0.13116,0.92813,0.91428,0.93126,0.10005,0.92841,0.68516,0.3567,-1.59226,0.69978,0.352,-1.59246
frame_1692.jpg,0,0.50151,0.34482,0.82231,0.53529,0.1768,0.54712,0.87418,0.81029,0.14886,0.82331,0.79321,0.94251,0.26761,0.95758,0.73216,0.98055,0.31993,0.97461,0.55642,0.29634,-2.17667,0.58317,0.29439,-2.1771
frame_16920.jpg,0,0.3365,0.27013,0.58334,0.43397,0.16315,0.53834,0.78093,0.70655,0.09877,0.93292,0.84898,0.95731,0.20706,0.49891,0.84525,1.01121,0.23785,0.3617,0.35531,0.2037,-0.94286,0.37237,0.19923,-0.943
frame_16938.jpg,0,0.28659,0.31073,0.56302,0.42435,0.15207,0.55383,0.70735,0.744,0.11258,0.95179,0.82682,0.93503,0.22499,0.61972,0.8694,0.96468,0.249,0.48473,0.30025,0.2414,-0.84376,0.31697,0.23319,-0.84348
frame_16956.jpg,0,0.27471,0.29845,0.55442,0.42843,0.13654,0.55295,0.69192,0.76862,0.09808,0.94491,0.85734,0.97753,0.21052,0.6011,0.90654,1.02004,0.2302,0.47106,0.29349,0.23269,-1.43091,0.31082,0.22555,-1.43072
frame_16974.jpg,0,0.27826,0.29291,0.56342,0.41361,0.15318,0.55372,0.77252,0.66405,0.11326,0.94207,0.85913,0.92207,0.20831,0.60028,0.86922,0.96157,0.21756,0.46861,0.29529,0.23239,-1.07153,0.31482,0.22605,-1.07136
frame_16992.jpg,0,0.2756,0.30632,0.55105,0.41581,0.14558,0.55334,0.79568,0.64513,0.09767,0.95245,0.84037,0.91292,0.20047,0.5909,0.82532,0.96392,0.21625,0.45351,0.29278,0.23993,-1.03459,0.3096,0.23387,-1.03416
frame_17010.jpg,0,0.27001,0.29735,0.53493,0.41233,0.15506,0.55346,0.79214,0.61551,0.11009,0.95033,0.8117,0.90286,0.20671,0.58085,0.80309,0.95826,0.22422,0.44481,0.28659,0.23405,-0.97304,0.30314,0.2278,-0.97265
frame_17028.jpg,0,0.25617,0.28953,0.52119,0.41417,0.14811,0.55361,0.81048,0.59386,0.10569,0.94214,0.82153,0.89607,0.20048,0.56955,0.80308,0.95657,0.20728,0.4441,0.27119,0.22758,-0.8953,0.28994,0.2223,-0.89511
frame_17046.jpg,0,0.25426,0.29305,0.55115,0.41776,0.14354,0.55773,0.76275,0.67155,0.1045,0.95274,0.84612,0.93564,0.20858,0.63883,0.85901,0.9765,0.21393,0.49097,0.26767,0.23133,-1.0419,0.28789,0.22408,-1.04167
frame_17064.jpg,0,0.26145,0.29764,0.55537,0.42683,0.15781,0.55285,0.70079,0.73975,0.11912,0.94333,0.841,0.92838,0.21917,0.6164,0.88623,0.95953,0.23118,0.48987,0.27696,0.23616,-1.00006,0.29741,0.22874,-0.99995
frame_17082.jpg,0,0.26748,0.2946,0.54667,0.42277,0.14768,0.55909,0.66739,0.75183,0.11568,0.94061,0.82398,0.93256,0.17359,1.05867,0.8739,0.96855,0.19005,1.06272,0.2843,0.22994,-1.01371,0.30192,0.22362,-1.01352
frame_1710.jpg,0,0.6514,0.31745,0.92941,0.46232,0.29821,0.47483,0.97193,0.73296,0.22969,0.75638,0.91672,0.87599,0.25186,0.92751,0.8576,0.92753,0.27343,0.94399,0.69138,0.26339,-1.91345,0.71555,0.26039,-1.91394
frame_17100.jpg,0,0.20834,0.37951,0.56814,0.5173,0.1539,0.6103,0.71277,0.8066,0.09132,0.94544,100,100,100,100,100,100,100,100,0.22563,0.33013,-0.81641,0.24107,0.32673,-0.81649
frame_17118.jpg,0,0.37269,0.2908,0.78551,0.5223,0.2792,0.47098,0.9241,0.87324,0.14887,0.78974,0.71301,0.97329,0.11777,0.95818,0.61988,0.97701,0.13076,0.9724,0.41878,0.23889,-1.03333,0.4406,0.2382,-1.03346
frame_17136.jpg,0,0.51095,0.35858,0.78358,0.51103,0.25105,0.45777,0.93095,0.86719,0.0836,0.75528,0.69615,0.97344,0.12137,0.93471,0.582,0.9801,0.16494,0.93074,0.55827,0.30312,-1.29402,0.58214,0.3018,-1.29429
frame_17154.jpg,0,0.62654,0.33661,0.73444,0.49927,0.17723,0.50669,0.89214,0.85172,0.09715,0.83969,0.68553,0.95444,0.12409,0.94648,0.58332,0.96627,0.16796,0.91493,0.62152,0.26877,-1.37586,0.62734,0.26442,-1.37578
frame_17172.jpg,0,0.60936,0.33209,0.74756,0.52146,0.16112,0.53935,0.91079,0.94628,0.12391,0.91,0.67806,0.7202,100,100,0.63132,0.59859,100,100,0.60483,0.2646,-2.24672,0.61063,0.26097,-2.24708
frame_17190.jpg,0,0.71387,0.37833,0.81928,0.51347,0.1738,0.54204,0.89128,0.94854,0.17517,0.9374,0.79573,0.56594,100,100,0.76399,0.42114,100,100,0.72566,0.32206,-2.19776,0.73397,0.31805,-2.19764
frame_17208.jpg,0,0.65487,0.38113,0.79558,0.5015,0.16945,0.53052,0.84427,0.9195,0.1619,0.90468,0.72566,0.54769,0.15725,0.96495,0.70498,0.41323,0.17204,0.92699,0.67581,0.32028,-2.19141,0.68744,0.31688,-2.19135
frame_17226.jpg,0,0.62622,0.35719,0.77809,0.50753,0.19373,0.51489,0.83243,0.92006,0.14849,0.862,0.75999,0.56512,0.18717,0.94743,0.72158,0.44032,0.20627,0.94413,0.63257,0.2859,-1.6176,0.64013,0.2815,-1.61776
frame_17244.jpg,0,0.41759,0.34557,0.82741,0.50695,0.17139,0.50644,0.87206,0.91908,0.118,0.84078,0.72746,0.59585,0.14897,0.95489,0.68625,0.47465,0.17251,0.95984,0.46599,0.27482,-1.97682,0.5015,0.27384,-1.97625
frame_17262.jpg,0,0.49932,0.21571,0.78356,0.50461,0.1964,0.48231,0.84821,0.90001,0.10918,0.80372,0.6904,0.58512,0.1541,0.91383,0.66799,0.45167,0.17496,0.93714,0.54196,0.16692,-1.17107,0.56629,0.16785,-1.17123
frame_1728.jpg,0,0.66795,0.34365,0.90638,0.4752,0.32093,0.49353,0.93165,0.77102,0.24374,0.80674,0.87621,0.88459,0.4552,0.9086,0.82445,0.9175,0.54503,0.90746,0.69457,0.28631,-2.03181,0.71382,0.28227,-2.03211
frame_17280.jpg,0,0.67046,0.25822,0.79923,0.50884,0.20145,0.49231,0.8528,0.90199,0.12021,0.81728,0.68551,0.58279,0.15221,0.94963,0.6857,0.4572,0.17326,0.95191,0.65445,0.20562,-1.31372,0.65482,0.20492,-1.3142
frame_17298.jpg,0,0.70125,0.28053,0.81509,0.50554,0.21895,0.49412,0.86602,0.9115,0.12481,0.82268,0.72977,0.57547,0.14066,0.93408,0.73417,0.44897,0.16114,0.94436,0.6828,0.22806,-1.54196,0.68636,0.22692,-1.54209
frame_17316.jpg,0,0.68635,0.28186,0.81506,0.51052,0.22788,0.49848,0.87269,0.91297,0.14647,0.83382,0.7265,0.60851,0.14751,0.9404,0.72818,0.47199,0.16504,0.93878,0.66318,0.22901,-1.49696,0.66546,0.22786,-1.49696
frame_17334.jpg,0,0.68974,0.27143,0.79428,0.5037,0.20097,0.49503,0.84462,0.9067,100,100,0.71363,0.56702,100,100,0.71372,0.44616,100,100,0.67025,0.22113,-1.55989,0.67258,0.22056,-1.56022
frame_17352.jpg,0,0.67455,0.28477,0.78029,0.50489,0.19089,0.49422,0.83903,0.91468,0.10083,0.83232,0.70272,0.57592,0.13007,0.94078,0.70967,0.45525,0.15074,0.93986,0.65766,0.22862,-1.69094,0.66017,0.2274,-1.69139
frame_17370.jpg,0,0.54216,0.35795,0.76033,0.54669,0.15574,0.57823,0.9325,0.88093,0.09608,0.91331,0.75683,0.84167,0.14063,0.95857,0.68251,0.80831,0.16639,0.91467,0.55389,0.29647,-2.412,0.56875,0.29467,-2.41257
frame_17388.jpg,0,0.39122,0.32639,0.6204,0.53551,0.16288,0.54998,0.68087,0.8577,0.10766,0.85772,0.76779,1.02423,0.12321,1.03737,0.82602,1.05565,0.13218,1.08809,0.42146,0.28395,-1.46697,0.43893,0.28393,-1.46729
frame_17406.jpg,0,0.41226,0.38981,0.65792,0.55233,0.14673,0.58398,0.73167,0.83279,0.10701,0.87305,0.85019,0.96605,100,100,0.89287,0.97379,0.14367,0.9727,0.43714,0.34628,-1.3663,0.45493,0.34484,-1.36696
frame_17424.jpg,0,0.48949,0.39,0.75358,0.5554,0.17318,0.59061,0.87256,0.8846,0.11848,0.91225,0.73336,0.84904,0.10348,1.08231,0.72825,0.79397,0.11737,1.10279,0.51229,0.3316,-2.55132,0.53128,0.32816,-2.55219
frame_17442.jpg,0,0.45672,0.41508,0.79667,0.56426,0.19607,0.58691,0.87692,0.87028,0.13265,0.87278,0.5648,0.94075,0.2147,0.93669,0.43155,0.92514,100,100,0.50162,0.36775,-1.86094,0.52903,0.36564,-1.86117
frame_1746.jpg,0,0.58943,0.36487,0.83423,0.47561,0.16467,0.49957,0.91613,0.75997,0.11534,0.80793,0.80582,0.89701,0.32839,0.9443,0.73334,0.93398,0.41124,0.95376,0.61826,0.31336,-2.1213,0.63962,0.30903,-2.12184
frame_17460.jpg,0,0.41167,0.41652,0.65521,0.54544,0.15754,0.5882,0.70938,0.82446,0.11646,0.87381,0.80825,0.96119,0.09613,1.04052,0.87529,0.97981,0.11783,1.08238,0.43481,0.36755,-1.69963,0.45287,0.36405,-1.69998
frame_17478.jpg,0,0.38837,0.40291,0.63022,0.55263,0.14194,0.59727,0.68852,0.83045,0.116,0.88299,0.7844,0.95859,0.09116,1.03329,0.85488,0.97005,100,100,0.41075,0.34753,-1.37231,0.42663,0.34365,-1.3725
frame_17496.jpg,0,0.41644,0.42086,0.63437,0.55362,0.15589,0.59923,0.6976,0.84183,0.12717,0.88731,0.81284,0.95408,100,100,0.87971,0.96192,100,100,0.43211,0.3666,-1.38683,0.44685,0.3624,-1.38706
frame_17514.jpg,0,0.54939,0.34742,0.88911,0.48115,0.34218,0.51323,0.9532,0.84303,0.32607,0.86471,0.72097,0.92179,0.19559,0.92174,0.59816,0.92254,0.12773,0.88551,0.57426,0.28327,-1.88342,0.59632,0.2795,-1.88399
frame_17532.jpg,0,0.46656,0.42262,0.74337,0.54177,0.25014,0.58644,0.78931,0.85947,0.23346,0.91064,0.86416,0.93572,0.13437,0.97378,0.93997,0.94633,0.07797,0.95318,0.49569,0.3686,-1.31528,0.51743,0.36214,-1.31559
frame_17550.jpg,0,0.56169,0.35542,0.85365,0.4653,0.33493,0.53127,0.92376,0.76349,0.3084,0.85445,0.84656,0.94579,0.20419,0.92001,0.80224,0.98809,0.13914,0.89942,0.56063,0.28816,-1.54894,0.57744,0.28131,-1.54919
frame_17568.jpg,0,0.7256,0.31114,0.89021,0.48842,0.37015,0.44665,0.86318,0.85464,0.32879,0.80223,0.7384,0.88416,0.21312,0.89312,0.695,0.84149,0.14161,0.87332,0.76434,0.25925,-1.3018,0.77929,0.26253,-1.30205
frame_17586.jpg,0,0.84886,0.34466,0.91266,0.51457,0.41072,0.4217,0.84039,0.87907,0.31744,0.80446,0.71444,0.90838,0.20821,0.92651,0.68355,0.85428,0.18011,0.89658,0.88297,0.29761,-0.98274,0.89171,0.30037,-0.98299
frame_17604.jpg,0,0.80744,0.33389,0.9172,0.49966,0.40841,0.42936,0.81775,0.88831,0.33605,0.80731,0.75624,0.91134,0.23597,0.91021,0.76425,0.86294,0.18838,0.8993,0.84002,0.27475,-1.19252,0.85015,0.27725,-1.19285
frame_17622.jpg,0,0.63771,0.33612,0.9265,0.50584,0.37998,0.4836,0.91162,0.86945,0.34012,0.85343,0.89679,0.92786,0.19332,0.93739,0.88832,0.90752,0.13519,0.91595,0.67819,0.27662,-1.55191,0.70093,0.27399,-1.55217
frame_1764.jpg,0,0.67041,0.36205,0.90918,0.47411,0.29307,0.48798,0.9724,0.76217,0.22362,0.78555,0.90843,0.88687,0.32723,0.91526,0.83453,0.92755,0.37732,0.93771,0.70421,0.31144,-2.11093,0.72582,0.30857,-2.11144
frame_17640.jpg,0,0.43989,0.41201,0.6687,0.56276,0.21875,0.59096,0.67376,0.89831,0.20425,0.92225,0.79645,0.94189,0.14889,0.93121,0.8978,0.94724,0.09049,0.89541,0.46627,0.35682,-1.41881,0.48323,0.35354,-1.41878
frame_17658.jpg,0,0.42736,0.40073,0.67836,0.45776,0.14685,0.52355,0.72336,0.79631,0.13236,0.86529,0.76009,0.90802,0.14612,0.95638,0.82926,0.91026,0.15333,0.9373,0.46033,0.33722,-2.23541,0.48162,0.33366,-2.23546
frame_17676.jpg,0,0.45107,0.49084,0.74329,0.44523,0.20964,0.47042,0.77919,0.70787,0.14884,0.72859,0.80173,0.86555,0.15246,0.90046,0.86653,0.86576,0.16338,0.91472,0.48862,0.43748,-1.56798,0.51236,0.42762,-1.56808
frame_17694.jpg,0,0.44926,0.54428,0.76055,0.44537,0.17813,0.48114,0.7725,0.64828,0.11962,0.72991,0.8184,0.84099,0.1259,0.91598,0.88887,0.86522,0.15652,0.94981,0.48405,0.49831,-1.6309,0.50928,0.48838,-1.63093
frame_17712.jpg,0,0.42447,0.53439,0.63826,0.46626,0.24383,0.39714,0.7384,0.65376,100,100,0.81488,0.82281,100,100,0.86116,0.8402,100,100,0.45075,0.46749,-1.34699,0.47256,0.46445,-1.34729
frame_17730.jpg,0,0.34772,0.66439,0.68522,0.32993,0.10225,0.43932,0.79835,0.61736,0.07323,0.77791,100,100,0.09285,0.91915,100,100,0.07514,0.95011,0.38412,0.60576,-1.8718,0.41065,0.5847,-1.8718
frame_17748.jpg,0,0.46293,0.55812,0.60625,0.43383,0.29112,0.41615,0.69617,0.6445,100,100,0.71682,0.86573,100,100,0.7309,0.89068,100,100,0.48675,0.5107,-1.07926,0.50125,0.50659,-1.07971
frame_17766.jpg,0,0.35409,0.5892,0.61348,0.45096,0.20015,0.37408,0.65703,0.72565,0.14252,0.65693,0.38786,0.9273,0.23274,0.90404,0.30252,0.90678,0.27521,0.90383,0.38044,0.54643,-0.93325,0.39811,0.54499,-0.9336
frame_17784.jpg,0,0.4255,0.34358,0.65683,0.28402,0.20971,0.31899,100,100,0.10697,0.47145,0.7759,0.55391,0.20183,0.56761,0.83853,0.54952,0.22363,0.56295,0.44182,0.32282,-1.14571,0.45528,0.3196,-1.14588
frame_17802.jpg,0,0.48207,0.76546,0.71789,0.32692,0.19934,0.43973,0.77472,0.42385,0.05214,0.82366,0.82348,0.83942,0.189,0.98051,0.84966,0.85998,0.27285,0.94108,0.50438,0.67879,-1.25629,0.52361,0.66275,-1.25649
frame_1782.jpg,0,0.66092,0.36106,0.90911,0.4713,0.291,0.48352,0.95621,0.74955,0.20988,0.76028,0.87709,0.88408,0.28021,0.89095,0.82021,0.92711,0.34449,0.90845,0.70072,0.3122,-2.08778,0.72324,0.30896,-2.08816
frame_17820.jpg,0,0.47807,0.48964,0.67084,0.37703,0.32926,0.35297,0.70719,0.53158,0.24261,0.49137,0.61162,0.76917,0.31576,0.70224,100,100,0.34882,0.71302,0.5067,0.43283,-1.19371,0.52379,0.42916,-1.19375
frame_17838.jpg,0,0.4737,0.41253,0.72618,0.41018,0.18715,0.46085,0.72853,0.83049,0.06504,0.80944,0.75904,0.8728,0.18819,0.91307,0.82793,0.85771,0.22354,0.88678,0.50154,0.37044,-1.75704,0.52052,0.36331,-1.75742
frame_17856.jpg,0,0.37055,0.2649,0.62531,0.47692,0.19023,0.50624,0.67574,0.78934,0.12272,0.82022,0.75841,0.91467,0.09071,0.92028,0.8316,0.92544,0.08057,0.94245,0.40026,0.21716,-0.92804,0.41951,0.21577,-0.9285
frame_17874.jpg,0,0.32955,0.31481,0.60254,0.52152,0.19471,0.56523,0.65841,0.83874,0.1372,0.88127,0.77294,0.95922,0.05491,0.99764,0.85485,0.96169,0.02374,0.99827,0.35469,0.26783,-0.71005,0.37473,0.26477,-0.71019
frame_17892.jpg,0,0.35411,0.3321,0.62521,0.52694,0.2074,0.56762,0.67813,0.82772,0.14394,0.89321,0.78129,0.94543,0.08735,1.00684,0.85841,0.94551,0.0598,1.02476,0.37964,0.2859,-0.99987,0.40047,0.28321,-0.9999
frame_17910.jpg,0,0.3138,0.38258,0.60189,0.51257,0.22545,0.587,0.67267,0.80081,0.1992,0.90324,0.77716,0.95632,0.08616,0.9813,0.8527,0.96081,0.02549,0.96102,0.33144,0.3277,-0.72877,0.35002,0.32144,-0.72884
frame_17928.jpg,0,0.39133,0.44631,0.62198,0.55179,0.14857,0.60928,0.70229,0.87438,0.13705,0.91339,0.79509,0.95377,0.17797,0.94053,0.87476,0.95031,0.21447,0.8947,0.41141,0.39669,-1.06913,0.42878,0.38997,-1.06911
frame_17946.jpg,0,0.54973,0.4547,0.67993,0.57019,0.17649,0.60327,0.72688,0.85242,0.11307,0.86645,0.87175,0.93201,0.23614,0.96619,0.9403,0.93945,0.2965,0.94697,0.55747,0.40079,-1.45794,0.56801,0.39474,-1.458
frame_17964.jpg,0,0.53652,0.38095,0.65606,0.49432,0.16933,0.54204,0.69326,0.85024,0.13569,0.88054,0.83652,0.90666,0.23621,0.96754,0.91752,0.91601,0.2731,0.94998,0.54273,0.32369,-1.67395,0.54943,0.31775,-1.6742
frame_17982.jpg,0,0.49625,0.42555,0.69043,0.48354,0.19209,0.52283,0.73731,0.84905,0.09188,0.94246,0.84183,0.93036,0.18762,0.8563,0.92887,0.93043,0.22208,0.77332,0.52089,0.36401,-1.98666,0.53733,0.35754,-1.98711
frame_180.jpg,0,0.46861,0.29655,0.79319,0.5212,0.18787,0.52508,0.93238,0.87621,0.0848,0.86724,0.75866,0.983,0.28526,0.95663,0.65578,0.9692,0.37131,0.9291,0.51737,0.23751,-1.67308,0.54448,0.23588,-1.67313
frame_1800.jpg,0,0.67805,0.39061,0.91387,0.46899,0.30365,0.49319,0.96631,0.74359,0.2343,0.81446,0.88189,0.88525,0.44288,0.88793,0.82229,0.91742,0.52355,0.87718,0.70943,0.33761,-1.99622,0.72838,0.33379,-1.99672
frame_1818.jpg,0,0.61677,0.37205,0.83706,0.47138,0.17362,0.49648,0.90586,0.7573,0.12344,0.80705,0.79015,0.88304,0.33355,0.91019,0.71268,0.9115,0.43881,0.91017,0.65447,0.31865,-2.2749,0.6767,0.31359,-2.27552
frame_1836.jpg,0,0.69315,0.39044,0.92386,0.47513,0.32089,0.4948,0.9618,0.74459,0.25148,0.79569,0.90601,0.87437,0.41095,0.89571,0.83277,0.91025,0.46222,0.90376,0.72651,0.337,-2.21136,0.74738,0.33281,-2.21191
frame_1854.jpg,0,0.58399,0.37356,0.84467,0.47521,0.17932,0.49276,0.90671,0.76554,0.12445,0.78304,0.78183,0.91854,0.25531,0.92178,0.71434,0.94972,0.30248,0.93347,0.6237,0.31937,-2.48137,0.64585,0.31493,-2.48156
frame_1872.jpg,0,0.56756,0.37726,0.84197,0.47737,0.17591,0.49761,0.91456,0.77236,0.13712,0.80815,0.78973,0.90381,0.2598,0.92632,0.71186,0.93401,0.31916,0.93467,0.60522,0.32652,-2.71985,0.62953,0.32164,-2.72009
frame_1890.jpg,0,0.58669,0.39505,0.84928,0.48308,0.19293,0.49938,0.93042,0.77681,0.13132,0.81211,0.80094,0.8951,0.2499,0.91811,0.72369,0.9267,0.30445,0.92762,0.63024,0.33945,-2.17711,0.65282,0.33559,-2.17749
frame_1908.jpg,0,0.57098,0.38369,0.82289,0.47226,0.18754,0.5165,0.89072,0.78415,0.13481,0.8561,0.75758,0.90603,0.41841,0.95195,0.68352,0.92504,0.51417,0.94732,0.60759,0.33039,-2.71806,0.62999,0.32548,-2.71841
frame_1926.jpg,0,0.58008,0.38706,0.83524,0.47512,0.16662,0.50565,0.91299,0.76364,0.08221,0.82347,0.7721,0.89072,0.30987,0.93256,0.69389,0.91774,0.4159,0.9236,0.61502,0.3292,-2.40114,0.63649,0.32426,-2.40156
frame_1944.jpg,0,0.59272,0.36717,0.85482,0.48304,0.1742,0.50763,0.91834,0.78309,0.13017,0.83414,0.79411,0.90749,0.20225,0.93937,0.72859,0.93721,0.23397,0.92147,0.62917,0.31688,-2.2615,0.65324,0.31254,-2.26198
frame_1962.jpg,0,0.68408,0.38908,0.93317,0.47335,0.30771,0.50326,0.97033,0.77116,0.28305,0.82724,0.88624,0.8872,0.33822,0.93952,0.81309,0.92208,0.3265,0.93815,0.7179,0.33631,-1.93302,0.73812,0.33283,-1.93371
frame_198.jpg,0,0.44758,0.25567,0.76419,0.50507,0.19874,0.50631,0.91964,0.86273,0.08078,0.85663,0.74786,0.97273,0.33486,0.96504,0.64259,0.97027,0.41871,0.94865,0.49467,0.1992,-1.49761,0.52141,0.19772,-1.49786
frame_1980.jpg,0,0.56304,0.38769,0.84598,0.47882,0.1912,0.50134,0.91588,0.78004,0.11943,0.82677,0.81726,0.90517,0.19019,0.94509,0.75375,0.93506,0.22472,0.95945,0.60726,0.32996,-2.42323,0.6293,0.327,-2.42393
frame_1998.jpg,0,0.62406,0.38319,0.85652,0.48062,0.19171,0.51266,0.94601,0.7851,0.12942,0.83716,0.78737,0.90776,0.33038,0.95347,0.71469,0.92955,0.39815,0.95823,0.66256,0.3312,-1.57006,0.68397,0.3276,-1.5703
frame_2016.jpg,0,0.67708,0.34562,0.94388,0.4826,0.33771,0.49579,0.98377,0.77817,0.23774,0.82029,0.92561,0.8751,0.22862,0.90502,0.83715,0.90748,0.21156,0.89335,0.70893,0.29022,-1.78469,0.73021,0.28705,-1.78557
frame_2034.jpg,0,0.44104,0.21017,0.77256,0.44123,0.18793,0.4688,0.86323,0.76341,0.11626,0.86615,0.75891,0.87843,0.29204,0.63659,0.67976,0.90702,0.31826,0.52402,0.48583,0.15608,-1.43258,0.51208,0.15554,-1.43273
frame_2052.jpg,0,0.60537,0.2786,0.92336,0.48422,0.28778,0.51049,0.985,0.77297,0.19001,0.80295,0.88652,0.87456,0.33231,0.91158,0.80966,0.90493,0.4242,0.91421,0.65098,0.22746,-1.68534,0.67543,0.22609,-1.68558
frame_2070.jpg,0,0.51177,0.27098,0.7987,0.51639,0.17945,0.49583,0.92333,0.83499,0.09411,0.81474,0.76301,0.94301,0.22327,0.95571,0.64665,0.94013,0.29793,0.96803,0.55864,0.22263,-1.54252,0.58139,0.22351,-1.54303
frame_2088.jpg,0,0.46801,0.25672,0.83009,0.5067,0.16529,0.49327,0.93502,0.84492,0.1081,0.82533,0.7641,0.95554,0.21054,0.95503,0.64143,0.95837,0.27122,0.94989,0.52603,0.20773,-2.04891,0.55481,0.20866,-2.04943
frame_2106.jpg,0,0.34362,0.2427,0.81613,0.50473,0.18468,0.45711,0.90942,0.83338,0.10915,0.75065,0.79892,0.92614,0.20155,0.90365,0.68577,0.94658,0.26622,0.91743,0.39111,0.19533,-1.63578,0.41632,0.1963,-1.63587
frame_2124.jpg,0,0.48759,0.30112,0.8667,0.52428,0.23804,0.45841,0.85977,0.93085,0.1422,0.80518,0.63553,0.58152,0.19871,0.92449,0.60069,0.45402,0.24232,0.93091,0.55816,0.2382,-1.16152,0.59141,0.23875,-1.16122
frame_2142.jpg,0,0.59198,0.28771,0.84921,0.52783,0.24069,0.44885,0.8678,0.92311,0.1195,0.76936,0.74335,0.59276,0.20226,0.90732,0.72378,0.46586,0.25888,0.93628,0.6561,0.24059,-1.12683,0.68044,0.24313,-1.12648
frame_216.jpg,0,0.46005,0.22685,0.77092,0.50361,0.1922,0.49642,0.93511,0.85841,0.07835,0.84826,0.75755,0.97373,0.31674,0.96494,0.65801,0.96425,0.41588,0.93652,0.50866,0.16999,-1.4869,0.5334,0.16943,-1.48712
frame_2160.jpg,0,0.63389,0.31496,0.85232,0.52189,0.24576,0.46289,0.86002,0.92877,0.13935,0.80379,0.72896,0.58289,0.24743,0.942,0.69984,0.45252,0.27098,0.9528,0.68364,0.25755,-1.41967,0.70537,0.25688,-1.41935
frame_2178.jpg,0,0.609,0.30039,0.85564,0.51992,0.25461,0.43879,0.85955,0.92671,0.13205,0.75541,0.69519,0.58133,0.19404,0.90823,0.67437,0.45153,0.24999,0.93726,0.65815,0.24495,-1.21479,0.68157,0.24408,-1.21435
frame_2196.jpg,0,0.60629,0.31403,0.83144,0.52529,0.23842,0.45904,0.86211,0.92848,0.12375,0.77905,0.72105,0.58552,0.17873,0.91343,0.69941,0.45892,0.23544,0.93022,0.65474,0.25828,-1.24766,0.67513,0.25692,-1.24723
frame_2214.jpg,0,0.63032,0.32895,0.8398,0.52828,0.247,0.46981,0.86158,0.94096,0.14556,0.79989,0.72422,0.59969,0.21024,0.92309,0.69975,0.47253,0.25481,0.93407,0.67221,0.26973,-1.22527,0.69212,0.26685,-1.22483
frame_2232.jpg,0,0.65407,0.33021,0.86646,0.52718,0.22995,0.46282,0.88835,0.9356,0.13458,0.80305,0.74527,0.62806,0.23323,0.94111,0.72913,0.49793,0.27298,0.93925,0.69697,0.26984,-1.58366,0.71777,0.26851,-1.58338
frame_2250.jpg,0,0.63204,0.32567,0.84573,0.52567,0.22672,0.4656,0.85538,0.94244,0.1447,0.80159,0.71464,0.6127,0.2123,0.92286,0.69265,0.47812,0.24523,0.92386,0.67638,0.26579,-1.50507,0.69608,0.2634,-1.50483
frame_2268.jpg,0,0.52221,0.38542,0.77704,0.51172,0.17606,0.4814,0.91512,0.86609,0.11362,0.80652,0.61505,0.96815,0.19925,0.93322,0.49126,0.95793,0.24145,0.92863,0.57013,0.33013,-1.87522,0.59544,0.32737,-1.87513
